indexed_2,tiff,indexed_4,indexed_1,dpi400,dpi200,dpi100,dpi50,indexed_8,high_quality,full_hd_resolution,low_quality,anyScriptOrigin,sd_resolution,validate,jpg,png,4k_resolution,onload,pdf,config,workload,time,max-resident-size
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,frisco,3.46,1026968
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,jelly,1.17,223948
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,karte,7.23,2347532
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,mandelbrot,1.1,259120
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,strawberry,1.13,237984
False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,396,village,1.71,377588
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,corona,1.03,137876
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,cranium,1.39,341796
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,cubus,4.4,1545560
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,flame,1.27,325016
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,france,2.49,822504
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,frisco,3.55,1055040
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,jelly,1.19,226580
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,karte,7.43,2362592
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,mandelbrot,1.09,262032
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,strawberry,1.21,239364
False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,397,village,1.71,377668
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,corona,1.3,201420
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,cranium,1.7,412488
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,cubus,6.52,2018292
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,flame,2.0,515944
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,france,2.92,870636
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,frisco,4.41,1122060
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,jelly,1.55,289840
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,karte,12.28,2752256
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,mandelbrot,1.21,308988
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,strawberry,1.5,318320
False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,398,village,2.17,470372
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,corona,1.14,169940
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,cranium,1.7,405424
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,cubus,6.15,2049976
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,flame,2.02,516180
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,france,2.78,849732
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,frisco,4.35,1225088
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,jelly,1.42,263012
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,karte,8.31,2915340
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,mandelbrot,1.15,270536
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,strawberry,1.43,288864
False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,399,village,2.09,460272
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,corona,1.78,299400
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,cranium,2.0,515532
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,cubus,7.99,2143364
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,flame,2.32,693656
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,france,3.56,1006504
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,frisco,5.12,1440904
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,jelly,1.78,404304
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,karte,19.45,2988648
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,mandelbrot,1.4,392364
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,strawberry,1.76,415268
False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,400,village,2.51,646340
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,corona,1.38,185752
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,cranium,1.79,427248
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,cubus,6.82,2082092
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,flame,2.06,574076
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,france,3.15,976628
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,frisco,4.67,1254228
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,jelly,1.62,312124
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,karte,12.41,2961720
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,mandelbrot,1.22,305968
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,strawberry,1.53,319072
False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,401,village,2.26,482036
False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,402,corona,1.84,314468
False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,402,cranium,2.07,509216
False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,402,cubus,8.0,2149856
False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,402,flame,2.28,688436
False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,402,france,3.59,1023116
