OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,MV_STORE,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,PAGE_STORE,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,config,workload,throughput
False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,680,tpcc-2,725.7312188791406
True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,681,voter-16,30293.249954560124
True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,681,smallbank-10,12770.633121020272
True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,681,ycsb-600,21942.59311482217
True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,681,tpcc-8,619.5155680590592
True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,681,ycsb-2400,14232.273987435628
True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,681,smallbank-1,19818.89106009378
True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,681,tpcc-2,767.1759029789877
True,True,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,681,voter-2,29435.14990727928
True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,682,voter-2,25262.966646877343
True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,682,tpcc-2,645.8120187468041
True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,682,smallbank-1,16129.734261791627
True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,682,ycsb-2400,12750.008349122723
True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,682,tpcc-8,557.6067504484332
True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,682,ycsb-600,19174.0351343526
True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,682,smallbank-10,11843.527792536248
True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,True,True,682,voter-16,25013.88315615166
True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,True,683,tpcc-2,627.4571501704768
True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,True,683,smallbank-1,16877.194990365566
True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,True,683,ycsb-2400,12702.502008492676
True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,True,683,voter-2,25082.5999941474
True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,True,683,voter-16,25041.616632025765
True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,True,683,smallbank-10,11594.146423712366
True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,True,683,tpcc-8,543.4270489617968
True,True,True,False,False,False,False,True,True,False,False,True,True,False,True,True,True,683,ycsb-600,18742.429858329888
True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,684,voter-2,45860.11663150725
True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,684,ycsb-2400,13004.713561005165
True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,684,smallbank-1,23497.76666910884
True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,684,tpcc-2,758.9389282953385
True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,684,ycsb-600,16051.39196895355
True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,684,tpcc-8,894.8730351642738
True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,684,voter-16,46155.0328063967
True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,684,smallbank-10,17130.684981066835
False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,685,ycsb-2400,11031.773106151231
False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,685,smallbank-1,23426.710168858648
False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,685,tpcc-2,761.449310596485
False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,685,voter-2,45695.583272405886
False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,685,smallbank-10,16768.153893126284
False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,685,voter-16,45219.61663275195
False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,685,ycsb-600,16131.132865397516
False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,685,tpcc-8,402.4112483735855
True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,686,tpcc-8,612.1150787381332
True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,686,ycsb-600,22404.09445237281
True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,686,voter-16,30033.7666111042
True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,686,smallbank-10,11527.313252363128
True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,686,voter-2,28750.21665468741
True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,686,tpcc-2,742.2930697415845
True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,686,smallbank-1,19832.758353607103
True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,686,ycsb-2400,15183.192378524423
True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,687,smallbank-10,11877.727139136538
True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,687,voter-16,25338.349948056384
True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,687,tpcc-8,534.7120812699493
True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,687,ycsb-600,18783.87997561687
True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,687,tpcc-2,649.8815668577524
True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,687,smallbank-1,15751.75973164526
True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,687,ycsb-2400,12546.7245247123
True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,True,687,voter-2,25008.666594558345
False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,688,smallbank-1,18495.398764816528
False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,688,tpcc-2,726.7032830813076
False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,688,ycsb-2400,14607.837667528536
False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,688,voter-2,28462.54999857688
False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,688,smallbank-10,12343.776104301029
False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,688,voter-16,29833.549911991027
False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,688,tpcc-8,614.6329767335242
False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,688,ycsb-600,22622.22232188974
False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,689,voter-2,25134.016621844337
False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,689,smallbank-1,16442.238305183968
False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,689,tpcc-2,644.9929929143738
False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,689,ycsb-2400,13239.2982561732
False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,689,tpcc-8,554.3596790091094
False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,689,ycsb-600,19472.26075113046
False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,689,voter-16,24905.76659277956
False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,689,smallbank-10,11686.46284361717
True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,690,voter-16,25401.433306661827
True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,690,smallbank-10,11488.333712381413
True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,690,ycsb-600,19425.34046723608
True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,690,tpcc-8,555.258303347593
True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,690,ycsb-2400,12432.89418596425
True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,690,smallbank-1,18447.898744671093
True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,690,tpcc-2,649.156344767026
True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,False,690,voter-2,25212.483306860227
False,True,True,True,False,False,False,True,True,False,False,True,True,False,True,True,True,691,ycsb-600,18623.508232757427
False,True,True,True,False,False,False,True,True,False,False,True,True,False,True,True,True,691,tpcc-8,533.7079814943617
False,True,True,True,False,False,False,True,True,False,False,True,True,False,True,True,True,691,smallbank-10,11666.064210957242
False,True,True,True,False,False,False,True,True,False,False,True,True,False,True,True,True,691,voter-16,25135.349967324044
