NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,config,workload,time,max-resident-size,Resampling,ABR,CBR,Lowpass,Highpass,LowpassWidth,HighpassWidth,VBRRange
False,False,False,False,False,False,False,False,False,False,True,False,True,38,beethoven.wav,22.49,751356,44,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,38,dual-channel.wav,5.42,691216,44,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,38,helix.wav,10.75,713864,44,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,38,single-channel.wav,3.08,692404,44,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,38,speech.wav,8.95,595704,44,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,38,sweep.wav,0.83,380100,44,320,8,5000,20000,1000,1000,0
False,True,False,False,True,False,False,False,False,False,False,False,False,39,beethoven.wav,18.29,406948,44,320,160,5000,20000,1000,1000,0
False,True,False,False,True,False,False,False,False,False,False,False,False,39,dual-channel.wav,5.33,439776,44,320,160,5000,20000,1000,1000,0
False,True,False,False,True,False,False,False,False,False,False,False,False,39,helix.wav,9.68,445752,44,320,160,5000,20000,1000,1000,0
False,True,False,False,True,False,False,False,False,False,False,False,False,39,single-channel.wav,2.82,422872,44,320,160,5000,20000,1000,1000,0
False,True,False,False,True,False,False,False,False,False,False,False,False,39,speech.wav,7.24,420036,44,320,160,5000,20000,1000,1000,0
False,True,False,False,True,False,False,False,False,False,False,False,False,39,sweep.wav,0.77,334520,44,320,160,5000,20000,1000,1000,0
False,False,False,True,False,False,False,False,True,False,False,False,False,40,beethoven.wav,4.79,514372,8,160,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,False,True,False,False,False,False,40,dual-channel.wav,1.58,429364,8,160,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,False,True,False,False,False,False,40,helix.wav,2.6,431900,8,160,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,False,True,False,False,False,False,40,single-channel.wav,1.08,402592,8,160,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,False,True,False,False,False,False,40,speech.wav,2.22,430904,8,160,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,False,True,False,False,False,False,40,sweep.wav,0.38,157536,8,160,8,5000,20000,1000,1000,0
False,False,True,True,False,False,False,True,False,False,False,False,False,41,beethoven.wav,9.63,421420,22,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,False,True,False,False,False,False,False,41,dual-channel.wav,2.41,423656,22,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,False,True,False,False,False,False,False,41,helix.wav,4.02,427192,22,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,False,True,False,False,False,False,False,41,single-channel.wav,2.1,424824,22,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,False,True,False,False,False,False,False,41,speech.wav,4.63,419608,22,320,8,5000,20000,1000,1000,0
False,False,True,True,False,False,False,True,False,False,False,False,False,41,sweep.wav,0.58,238908,22,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,False,False,False,True,42,beethoven.wav,14.26,710940,22,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,False,False,False,True,42,dual-channel.wav,4.12,602604,22,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,False,False,False,True,42,helix.wav,7.33,437888,22,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,False,False,False,True,42,single-channel.wav,2.62,458032,22,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,False,False,False,True,42,speech.wav,6.35,612324,22,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,True,False,False,False,True,42,sweep.wav,0.69,390380,22,320,8,5000,20000,1000,1000,0
False,False,False,True,False,False,False,True,False,False,False,False,False,43,beethoven.wav,18.34,697364,48,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,False,True,False,False,False,False,False,43,dual-channel.wav,5.09,646928,48,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,False,True,False,False,False,False,False,43,helix.wav,9.72,700376,48,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,False,True,False,False,False,False,False,43,single-channel.wav,3.28,624232,48,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,False,True,False,False,False,False,False,43,speech.wav,8.03,626084,48,320,8,5000,20000,1000,1000,2
False,False,False,True,False,False,False,True,False,False,False,False,False,43,sweep.wav,0.73,379072,48,320,8,5000,20000,1000,1000,2
False,False,False,False,False,False,False,False,False,False,True,False,True,44,beethoven.wav,5.45,706780,8,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,44,dual-channel.wav,2.23,448476,8,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,44,helix.wav,3.32,448444,8,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,44,single-channel.wav,1.26,416088,8,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,44,speech.wav,2.7,614204,8,320,8,5000,20000,1000,1000,0
False,False,False,False,False,False,False,False,False,False,True,False,True,44,sweep.wav,0.46,231916,8,320,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,False,False,False,True,False,False,45,beethoven.wav,4.12,523268,8,160,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,False,False,False,True,False,False,45,dual-channel.wav,1.86,439632,8,160,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,False,False,False,True,False,False,45,helix.wav,2.91,442592,8,160,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,False,False,False,True,False,False,45,single-channel.wav,0.96,409908,8,160,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,False,False,False,True,False,False,45,speech.wav,1.95,433448,8,160,8,5000,20000,1000,1000,0
False,True,False,False,False,False,False,False,False,False,True,False,False,45,sweep.wav,0.36,162120,8,160,8,5000,20000,1000,1000,0
True,False,False,False,False,False,False,False,False,False,True,False,True,46,beethoven.wav,23.6,611700,44,8,8,5000,20000,1000,1000,0
True,False,False,False,False,False,False,False,False,False,True,False,True,46,dual-channel.wav,5.62,579352,44,8,8,5000,20000,1000,1000,0
True,False,False,False,False,False,False,False,False,False,True,False,True,46,helix.wav,10.23,457484,44,8,8,5000,20000,1000,1000,0
True,False,False,False,False,False,False,False,False,False,True,False,True,46,single-channel.wav,3.36,615996,44,8,8,5000,20000,1000,1000,0
True,False,False,False,False,False,False,False,False,False,True,False,True,46,speech.wav,10.76,574572,44,8,8,5000,20000,1000,1000,0
True,False,False,False,False,False,False,False,False,False,True,False,True,46,sweep.wav,1.08,403184,44,8,8,5000,20000,1000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,47,beethoven.wav,4.95,598800,8,320,320,5000,25000,2000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,47,dual-channel.wav,1.64,421860,8,320,320,5000,25000,2000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,47,helix.wav,2.52,469840,8,320,320,5000,25000,2000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,47,single-channel.wav,1.0,409640,8,320,320,5000,25000,2000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,47,speech.wav,2.37,590804,8,320,320,5000,25000,2000,1000,0
True,False,True,False,True,True,False,False,False,True,False,True,True,47,sweep.wav,0.39,197728,8,320,320,5000,25000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,49,beethoven.wav,9.95,410832,44,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,49,dual-channel.wav,2.15,403024,44,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,49,helix.wav,3.71,413936,44,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,49,single-channel.wav,1.49,411620,44,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,49,speech.wav,5.16,405972,44,320,160,10000,25000,2000,1000,0
True,True,True,False,False,True,False,False,True,True,False,True,False,49,sweep.wav,0.55,205492,44,320,160,10000,25000,2000,1000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,50,beethoven.wav,3.47,402960,8,320,160,20000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,50,dual-channel.wav,1.28,417356,8,320,160,20000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,50,helix.wav,2.17,424228,8,320,160,20000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,50,single-channel.wav,0.81,403064,8,320,160,20000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,50,speech.wav,1.6,421164,8,320,160,20000,20000,1000,2000,0
True,False,True,True,True,True,False,False,False,True,False,True,False,50,sweep.wav,0.35,140344,8,320,160,20000,20000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,52,beethoven.wav,3.08,540068,8,320,160,5000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,52,dual-channel.wav,1.16,415632,8,320,160,5000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,52,helix.wav,2.04,418388,8,320,160,5000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,52,single-channel.wav,0.73,401516,8,320,160,5000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,52,speech.wav,1.3,407168,8,320,160,5000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,52,sweep.wav,0.32,139884,8,320,160,5000,25000,1000,2000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,53,beethoven.wav,13.99,585700,48,320,320,10000,30000,2000,1000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,53,dual-channel.wav,3.15,427052,48,320,320,10000,30000,2000,1000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,53,helix.wav,5.33,546396,48,320,320,10000,30000,2000,1000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,53,single-channel.wav,3.02,416376,48,320,320,10000,30000,2000,1000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,53,speech.wav,8.36,423572,48,320,320,10000,30000,2000,1000,0
True,False,True,False,False,True,True,False,False,True,False,True,True,53,sweep.wav,0.83,404740,48,320,320,10000,30000,2000,1000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,54,beethoven.wav,8.02,576304,48,320,320,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,54,dual-channel.wav,4.2,431944,48,320,320,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,54,helix.wav,7.47,434136,48,320,320,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,54,single-channel.wav,2.04,411888,48,320,320,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,54,speech.wav,5.58,412732,48,320,320,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,True,False,54,sweep.wav,0.59,211772,48,320,320,20000,25000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,55,beethoven.wav,5.59,553228,22,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,55,dual-channel.wav,2.3,422148,22,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,55,helix.wav,3.7,428816,22,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,55,single-channel.wav,1.21,412440,22,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,55,speech.wav,2.69,408988,22,320,8,5000,30000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,55,sweep.wav,0.39,178836,22,320,8,5000,30000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,False,False,56,beethoven.wav,2.36,599928,8,320,8,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,False,False,56,dual-channel.wav,1.23,422036,8,320,8,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,False,False,56,helix.wav,2.21,422096,8,320,8,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,False,False,56,single-channel.wav,0.69,398280,8,320,8,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,False,False,56,speech.wav,1.05,412800,8,320,8,20000,25000,1000,2000,0
True,True,True,False,True,True,False,False,False,True,False,False,False,56,sweep.wav,0.28,136056,8,320,8,20000,25000,1000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,57,beethoven.wav,6.31,415064,22,320,160,20000,25000,2000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,57,dual-channel.wav,2.38,425812,22,320,160,20000,25000,2000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,57,helix.wav,3.92,426428,22,320,160,20000,25000,2000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,57,single-channel.wav,1.25,410112,22,320,160,20000,25000,2000,2000,0
True,True,True,False,False,True,False,False,False,True,True,True,False,57,speech.wav,2.96,409500,22,320,160,20000,25000,2000,2000,0
