tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,config,workload,time,max-resident-size,dpi,resolution,quality,indexed
True,False,False,False,False,True,False,138,flame,1.48,377648,200,2073600,0.1,8
True,False,False,False,False,True,False,138,france,2.99,965972,200,2073600,0.1,8
True,False,False,False,False,True,False,138,frisco,4.17,1130636,200,2073600,0.1,8
True,False,False,False,False,True,False,138,jelly,1.43,271560,200,2073600,0.1,8
True,False,False,False,False,True,False,138,karte,11.53,2466540,200,2073600,0.1,8
True,False,False,False,False,True,False,138,mandelbrot,1.22,276032,200,2073600,0.1,8
True,False,False,False,False,True,False,138,strawberry,1.42,284464,200,2073600,0.1,8
True,False,False,False,False,True,False,138,village,1.99,433392,200,2073600,0.1,8
False,False,False,True,False,False,False,139,corona,1.21,169764,200,2073600,0.9,8
False,False,False,True,False,False,False,139,cranium,1.49,353580,200,2073600,0.9,8
False,False,False,True,False,False,False,139,cubus,4.87,1573140,200,2073600,0.9,8
False,False,False,True,False,False,False,139,flame,1.33,365936,200,2073600,0.9,8
False,False,False,True,False,False,False,139,france,2.92,832612,200,2073600,0.9,8
False,False,False,True,False,False,False,139,frisco,3.75,1099984,200,2073600,0.9,8
False,False,False,True,False,False,False,139,jelly,1.31,265024,200,2073600,0.9,8
False,False,False,True,False,False,False,139,karte,11.34,2376084,200,2073600,0.9,8
False,False,False,True,False,False,False,139,mandelbrot,1.15,273104,200,2073600,0.9,8
False,False,False,True,False,False,False,139,strawberry,1.3,281364,200,2073600,0.9,8
False,False,False,True,False,False,False,139,village,1.87,412284,200,2073600,0.9,8
False,False,False,False,True,False,False,140,corona,1.15,146596,100,307200,0.1,4
False,False,False,False,True,False,False,140,cranium,1.43,338296,100,307200,0.1,4
False,False,False,False,True,False,False,140,cubus,4.37,1532532,100,307200,0.1,4
False,False,False,False,True,False,False,140,flame,1.28,343096,100,307200,0.1,4
False,False,False,False,True,False,False,140,france,2.66,943668,100,307200,0.1,4
False,False,False,False,True,False,False,140,frisco,3.49,1025160,100,307200,0.1,4
False,False,False,False,True,False,False,140,jelly,1.26,230440,100,307200,0.1,4
False,False,False,False,True,False,False,140,karte,7.34,2349012,100,307200,0.1,4
False,False,False,False,True,False,False,140,mandelbrot,1.1,256932,100,307200,0.1,4
False,False,False,False,True,False,False,140,strawberry,1.24,244576,100,307200,0.1,4
False,False,False,False,True,False,False,140,village,2.13,373304,100,307200,0.1,4
True,True,True,False,False,True,False,141,corona,1.83,291220,50,8294400,0.1,1
True,True,True,False,False,True,False,141,cranium,2.03,512844,50,8294400,0.1,1
True,True,True,False,False,True,False,141,cubus,7.91,2163168,50,8294400,0.1,1
True,True,True,False,False,True,False,141,flame,2.4,669328,50,8294400,0.1,1
True,True,True,False,False,True,False,141,france,3.74,1021540,50,8294400,0.1,1
True,True,True,False,False,True,False,141,frisco,5.18,1427924,50,8294400,0.1,1
True,True,True,False,False,True,False,141,jelly,1.85,403064,50,8294400,0.1,1
True,True,True,False,False,True,False,141,karte,18.38,3015572,50,8294400,0.1,1
True,True,True,False,False,True,False,141,mandelbrot,1.48,384032,50,8294400,0.1,1
True,True,True,False,False,True,False,141,strawberry,1.83,415996,50,8294400,0.1,1
True,True,True,False,False,True,False,141,village,2.56,651268,50,8294400,0.1,1
False,True,True,False,False,True,True,142,corona,1.35,243468,50,307200,0.1,1
False,True,True,False,False,True,True,142,cranium,3.12,948260,50,307200,0.1,1
False,True,True,False,False,True,True,142,cubus,7.52,2732184,50,307200,0.1,1
False,True,True,False,False,True,True,142,flame,2.35,559380,50,307200,0.1,1
False,True,True,False,False,True,True,142,france,5.67,1728188,50,307200,0.1,1
False,True,True,False,False,True,True,142,frisco,6.65,2101544,50,307200,0.1,1
False,True,True,False,False,True,True,142,jelly,2.11,504536,50,307200,0.1,1
False,True,True,False,False,True,True,142,karte,10.26,4419072,50,307200,0.1,1
False,True,True,False,False,True,True,142,mandelbrot,1.52,311808,50,307200,0.1,1
False,True,True,False,False,True,True,142,strawberry,2.18,484348,50,307200,0.1,1
False,True,True,False,False,True,True,142,village,3.45,1000660,50,307200,0.1,1
False,True,True,False,False,True,True,143,corona,1.41,245192,400,8294400,0.1,1
False,True,True,False,False,True,True,143,cranium,3.19,927816,400,8294400,0.1,1
False,True,True,False,False,True,True,143,cubus,7.58,2707452,400,8294400,0.1,1
False,True,True,False,False,True,True,143,flame,2.38,594936,400,8294400,0.1,1
False,True,True,False,False,True,True,143,france,5.79,1796536,400,8294400,0.1,1
False,True,True,False,False,True,True,143,frisco,6.64,2154244,400,8294400,0.1,1
False,True,True,False,False,True,True,143,jelly,2.15,507356,400,8294400,0.1,1
False,True,True,False,False,True,True,143,karte,10.23,4394656,400,8294400,0.1,1
False,True,True,False,False,True,True,143,mandelbrot,1.51,306768,400,8294400,0.1,1
False,True,True,False,False,True,True,143,strawberry,2.23,495768,400,8294400,0.1,1
False,True,True,False,False,True,True,143,village,3.54,927392,400,8294400,0.1,1
True,True,True,False,False,True,False,144,corona,1.18,170528,400,307200,0.1,4
True,True,True,False,False,True,False,144,cranium,1.68,402784,400,307200,0.1,4
True,True,True,False,False,True,False,144,cubus,6.38,2072028,400,307200,0.1,4
True,True,True,False,False,True,False,144,flame,2.05,529816,400,307200,0.1,4
True,True,True,False,False,True,False,144,france,2.84,854712,400,307200,0.1,4
True,True,True,False,False,True,False,144,frisco,4.42,1218996,400,307200,0.1,4
True,True,True,False,False,True,False,144,jelly,1.42,256208,400,307200,0.1,4
True,True,True,False,False,True,False,144,karte,8.35,2943432,400,307200,0.1,4
True,True,True,False,False,True,False,144,mandelbrot,1.18,277288,400,307200,0.1,4
True,True,True,False,False,True,False,144,strawberry,1.46,284360,400,307200,0.1,4
True,True,True,False,False,True,False,144,village,2.06,449100,400,307200,0.1,4
False,False,False,True,False,False,False,145,corona,1.16,167100,200,2073600,0.1,8
False,False,False,True,False,False,False,145,cranium,1.51,358440,200,2073600,0.1,8
False,False,False,True,False,False,False,145,cubus,4.7,1559492,200,2073600,0.1,8
False,False,False,True,False,False,False,145,flame,1.27,362852,200,2073600,0.1,8
False,False,False,True,False,False,False,145,france,2.89,953268,200,2073600,0.1,8
False,False,False,True,False,False,False,145,frisco,3.66,1089380,200,2073600,0.1,8
False,False,False,True,False,False,False,145,jelly,1.27,262880,200,2073600,0.1,8
False,False,False,True,False,False,False,145,karte,10.97,2383672,200,2073600,0.1,8
False,False,False,True,False,False,False,145,mandelbrot,1.14,273720,200,2073600,0.1,8
False,False,False,True,False,False,False,145,strawberry,1.2,280072,200,2073600,0.1,8
False,False,False,True,False,False,False,145,village,1.79,409136,200,2073600,0.1,8
False,True,False,False,True,False,False,146,corona,1.12,143668,200,307200,0.1,8
False,True,False,False,True,False,False,146,cranium,1.53,340344,200,307200,0.1,8
False,True,False,False,True,False,False,146,cubus,4.58,1556392,200,307200,0.1,8
False,True,False,False,True,False,False,146,flame,1.31,339472,200,307200,0.1,8
False,True,False,False,True,False,False,146,france,2.71,949284,200,307200,0.1,8
False,True,False,False,True,False,False,146,frisco,3.74,1024408,200,307200,0.1,8
False,True,False,False,True,False,False,146,jelly,1.35,230192,200,307200,0.1,8
False,True,False,False,True,False,False,146,karte,7.54,2351936,200,307200,0.1,8
False,True,False,False,True,False,False,146,mandelbrot,1.14,256360,200,307200,0.1,8
False,True,False,False,True,False,False,146,strawberry,1.31,246628,200,307200,0.1,8
False,True,False,False,True,False,False,146,village,2.19,365812,200,307200,0.1,8
True,True,False,False,False,False,False,147,corona,1.12,137632,200,307200,0.1,8
True,True,False,False,False,False,False,147,cranium,1.45,340684,200,307200,0.1,8
True,True,False,False,False,False,False,147,cubus,4.59,1543216,200,307200,0.1,8
True,True,False,False,False,False,False,147,flame,1.29,330664,200,307200,0.1,8
True,True,False,False,False,False,False,147,france,2.72,944648,200,307200,0.1,8
True,True,False,False,False,False,False,147,frisco,3.67,1033912,200,307200,0.1,8
True,True,False,False,False,False,False,147,jelly,1.25,224396,200,307200,0.1,8
True,True,False,False,False,False,False,147,karte,7.56,2354692,200,307200,0.1,8
True,True,False,False,False,False,False,147,mandelbrot,1.17,259376,200,307200,0.1,8
True,True,False,False,False,False,False,147,strawberry,1.2,238020,200,307200,0.1,8
True,True,False,False,False,False,False,147,village,1.78,377292,200,307200,0.1,8
False,True,True,True,False,True,False,148,corona,1.32,189568,50,2073600,0.1,1
False,True,True,True,False,True,False,148,cranium,1.8,418760,50,2073600,0.1,1
False,True,True,True,False,True,False,148,cubus,6.76,2108756,50,2073600,0.1,1
False,True,True,True,False,True,False,148,flame,2.09,550636,50,2073600,0.1,1
False,True,True,True,False,True,False,148,france,3.15,975100,50,2073600,0.1,1
False,True,True,True,False,True,False,148,frisco,4.72,1263108,50,2073600,0.1,1
False,True,True,True,False,True,False,148,jelly,1.54,308736,50,2073600,0.1,1
False,True,True,True,False,True,False,148,karte,12.37,2917088,50,2073600,0.1,1
False,True,True,True,False,True,False,148,mandelbrot,1.23,310348,50,2073600,0.1,1
False,True,True,True,False,True,False,148,strawberry,1.54,327808,50,2073600,0.1,1
False,True,True,True,False,True,False,148,village,2.24,472176,50,2073600,0.1,1
False,True,False,True,False,False,False,149,corona,1.01,140596,400,307200,0.9,2
False,True,False,True,False,False,False,149,cranium,1.4,339712,400,307200,0.9,2
False,True,False,True,False,False,False,149,cubus,4.27,1542672,400,307200,0.9,2
False,True,False,True,False,False,False,149,flame,1.23,327372,400,307200,0.9,2
False,True,False,True,False,False,False,149,france,2.51,945160,400,307200,0.9,2
False,True,False,True,False,False,False,149,frisco,3.66,1090724,400,307200,0.9,2
False,True,False,True,False,False,False,149,jelly,1.17,221116,400,307200,0.9,2
False,True,False,True,False,False,False,149,karte,7.28,2346260,400,307200,0.9,2
False,True,False,True,False,False,False,149,mandelbrot,1.06,259348,400,307200,0.9,2
False,True,False,True,False,False,False,149,strawberry,1.19,238272,400,307200,0.9,2
False,True,False,True,False,False,False,149,village,1.73,377104,400,307200,0.9,2
False,False,False,True,False,True,False,150,corona,1.6,301236,400,8294400,0.9,4
False,False,False,True,False,True,False,150,cranium,1.74,484048,400,8294400,0.9,4
False,False,False,True,False,True,False,150,cubus,6.3,1703568,400,8294400,0.9,4
False,False,False,True,False,True,False,150,flame,1.64,494524,400,8294400,0.9,4
False,False,False,True,False,True,False,150,france,3.46,979340,400,8294400,0.9,4
False,False,False,True,False,True,False,150,frisco,4.45,1235496,400,8294400,0.9,4
False,False,False,True,False,True,False,150,jelly,1.59,393668,400,8294400,0.9,4
False,False,False,True,False,True,False,150,karte,17.86,2650348,400,8294400,0.9,4
False,False,False,True,False,True,False,150,mandelbrot,1.29,281012,400,8294400,0.9,4
False,False,False,True,False,True,False,150,strawberry,1.5,390808,400,8294400,0.9,4
False,False,False,True,False,True,False,150,village,2.25,583712,400,8294400,0.9,4
False,True,False,False,True,False,False,151,corona,1.58,184360,200,2073600,0.1,8
False,True,False,False,True,False,False,151,cranium,1.67,364064,200,2073600,0.1,8
False,True,False,False,True,False,False,151,cubus,5.11,1580720,200,2073600,0.1,8
False,True,False,False,True,False,False,151,flame,1.41,378528,200,2073600,0.1,8
False,True,False,False,True,False,False,151,france,3.04,957696,200,2073600,0.1,8
False,True,False,False,True,False,False,151,frisco,4.17,1109808,200,2073600,0.1,8
False,True,False,False,True,False,False,151,jelly,1.77,301820,200,2073600,0.1,8
False,True,False,False,True,False,False,151,karte,11.52,2374004,200,2073600,0.1,8
False,True,False,False,True,False,False,151,mandelbrot,1.29,272568,200,2073600,0.1,8
False,True,False,False,True,False,False,151,strawberry,1.5,293872,200,2073600,0.1,8
False,True,False,False,True,False,False,151,village,5.23,470808,200,2073600,0.1,8
True,True,True,False,False,True,False,152,corona,1.12,167792,400,307200,0.1,8
True,True,True,False,False,True,False,152,cranium,1.67,393332,400,307200,0.1,8
True,True,True,False,False,True,False,152,cubus,6.19,2049760,400,307200,0.1,8
True,True,True,False,False,True,False,152,flame,2.07,518504,400,307200,0.1,8
True,True,True,False,False,True,False,152,france,2.82,860264,400,307200,0.1,8
True,True,True,False,False,True,False,152,frisco,4.49,1232312,400,307200,0.1,8
True,True,True,False,False,True,False,152,jelly,1.42,261436,400,307200,0.1,8
True,True,True,False,False,True,False,152,karte,8.44,2914560,400,307200,0.1,8
True,True,True,False,False,True,False,152,mandelbrot,1.21,270556,400,307200,0.1,8
True,True,True,False,False,True,False,152,strawberry,1.46,279264,400,307200,0.1,8
True,True,True,False,False,True,False,152,village,2.13,461096,400,307200,0.1,8
True,True,False,False,False,False,False,153,corona,1.19,167060,200,2073600,0.1,8
True,True,False,False,False,False,False,153,cranium,1.51,358748,200,2073600,0.1,8
True,True,False,False,False,False,False,153,cubus,4.84,1563000,200,2073600,0.1,8
True,True,False,False,False,False,False,153,flame,1.33,367760,200,2073600,0.1,8
True,True,False,False,False,False,False,153,france,2.85,960100,200,2073600,0.1,8
True,True,False,False,False,False,False,153,frisco,3.75,1066824,200,2073600,0.1,8
True,True,False,False,False,False,False,153,jelly,1.33,267732,200,2073600,0.1,8
True,True,False,False,False,False,False,153,karte,11.22,2331956,200,2073600,0.1,8
True,True,False,False,False,False,False,153,mandelbrot,1.16,273368,200,2073600,0.1,8
True,True,False,False,False,False,False,153,strawberry,1.29,274736,200,2073600,0.1,8
True,True,False,False,False,False,False,153,village,1.8,390568,200,2073600,0.1,8
False,True,True,False,False,True,True,154,corona,1.36,244304,400,8294400,0.1,4
False,True,True,False,False,True,True,154,cranium,3.1,949020,400,8294400,0.1,4
False,True,True,False,False,True,True,154,cubus,7.43,2728588,400,8294400,0.1,4
False,True,True,False,False,True,True,154,flame,2.39,569148,400,8294400,0.1,4
False,True,True,False,False,True,True,154,france,5.58,1738644,400,8294400,0.1,4
False,True,True,False,False,True,True,154,frisco,6.56,2065356,400,8294400,0.1,4
False,True,True,False,False,True,True,154,jelly,2.09,491612,400,8294400,0.1,4
False,True,True,False,False,True,True,154,karte,10.22,4492788,400,8294400,0.1,4
False,True,True,False,False,True,True,154,mandelbrot,1.49,304616,400,8294400,0.1,4
False,True,True,False,False,True,True,154,strawberry,2.19,519448,400,8294400,0.1,4
False,True,True,False,False,True,True,154,village,3.43,925480,400,8294400,0.1,4
True,False,False,False,False,False,False,155,corona,0.97,138480,50,307200,0.1,2
True,False,False,False,False,False,False,155,cranium,1.44,344168,50,307200,0.1,2
True,False,False,False,False,False,False,155,cubus,4.36,1537088,50,307200,0.1,2
True,False,False,False,False,False,False,155,flame,1.24,329128,50,307200,0.1,2
True,False,False,False,False,False,False,155,france,2.71,942360,50,307200,0.1,2
True,False,False,False,False,False,False,155,frisco,3.5,1096244,50,307200,0.1,2
True,False,False,False,False,False,False,155,jelly,1.21,226236,50,307200,0.1,2
True,False,False,False,False,False,False,155,karte,7.36,2320500,50,307200,0.1,2
True,False,False,False,False,False,False,155,mandelbrot,1.09,261152,50,307200,0.1,2
True,False,False,False,False,False,False,155,strawberry,1.22,237132,50,307200,0.1,2
True,False,False,False,False,False,False,155,village,1.73,372144,50,307200,0.1,2
